Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2022-11-03,10-Q,109.244,112.146,2.66,116.483,6.63
2022-08-04,10-Q,100.948,101.596,0.64,108.818,7.8
2022-05-09,10-Q,111.041,111.868,0.74,109.801,-1.12
2022-02-24,10-K,127.858,129.602,1.36,129.333,1.15
2021-11-03,10-Q,152.607,152.121,-0.32,150.523,-1.37
2021-08-04,10-Q,116.829,121.667,4.14,121.195,3.74
2021-05-10,10-Q,113.824,110.133,-3.24,109.774,-3.56
2021-02-25,10-K,101.965,100.278,-1.65,97.783,-4.1
2020-11-09,10-Q,69.154,68.926,-0.33,69.031,-0.18
2020-08-10,10-Q,56.19,57.632,2.57,58.516,4.14
2020-05-11,10-Q,46.337,45.883,-0.98,47.877,3.32
2020-02-21,10-K,119.671,118.435,-1.03,103.544,-13.48
2019-11-06,10-Q,126.748,127.475,0.57,126.143,-0.48
2019-08-07,10-Q,123.741,125.055,1.06,122.612,-0.91
2019-05-08,10-Q,137.7,138.44,0.54,141.014,2.41
2019-02-22,10-K,146.296,146.033,-0.18,139.874,-4.39
2018-11-02,10-Q,140.617,142.753,1.52,147.071,4.59
2018-08-02,10-Q,135.832,137.381,1.14,136.171,0.25
2018-05-03,10-Q,121.016,121.244,0.19,122.675,1.37
2018-02-23,10-K,119.205,121.039,1.54,118.338,-0.73
2017-10-30,10-Q,117.168,115.378,-1.53,115.125,-1.74
2017-08-04,10-Q,120.84,122.191,1.12,115.963,-4.04
2017-05-03,10-Q,120.267,120.143,-0.1,120.31,0.04
2017-02-24,10-K,133.848,135.33,1.11,130.297,-2.65
2016-11-03,10-Q,127.828,128.505,0.53,129.938,1.65
2016-08-04,10-Q,155.347,155.41,0.04,151.76,-2.31
2016-05-05,10-Q,146.282,147.953,1.14,143.195,-2.11
2016-02-26,10-K,133.622,133.152,-0.35,139.321,4.26
2015-11-04,10-Q,140.534,140.024,-0.36,133.512,-5.0
2015-08-05,10-Q,129.109,129.93,0.64,131.381,1.76
2015-05-07,10-Q,124.293,127.347,2.46,126.413,1.71
2015-02-27,10-K,129.186,128.969,-0.17,122.549,-5.14
