Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2005-05-04,10-Q,21.868,21.581,-1.32,21.619,-1.14
2005-02-23,10-K,21.796,21.757,-0.18,22.202,1.87
2004-11-04,10-Q,19.197,19.301,0.54,19.754,2.9
2004-08-05,10-Q,19.519,19.567,0.25,19.269,-1.28
2004-04-29,10-Q,16.902,17.09,1.11,17.725,4.87
2004-02-25,10-K,16.864,16.923,0.35,17.451,3.48
2003-11-06,10-Q,15.003,14.908,-0.64,14.659,-2.29
2003-08-07,10-Q,14.651,14.662,0.07,15.019,2.51
2003-05-06,10-Q,13.01,12.724,-2.2,13.119,0.84
2003-02-26,10-K,12.404,11.863,-4.36,11.59,-6.56
2002-11-08,10-Q,11.077,11.108,0.28,11.291,1.93
2002-08-13,10-Q,10.671,11.185,4.81,11.099,4.01
2002-05-10,10-Q,12.116,12.101,-0.12,12.101,-0.12
2002-03-19,10-K,12.022,11.992,-0.25,12.281,2.16
2001-11-14,10-Q,11.3,11.286,-0.13,11.281,-0.17
2001-08-10,10-Q,12.871,12.914,0.34,12.75,-0.94
2001-05-04,10-Q,13.074,13.271,1.5,13.596,3.99
2001-03-13,10-K,10.91,10.82,-0.83,10.732,-1.63
2000-11-13,10-Q,10.28,10.192,-0.85,10.983,6.84
2000-08-14,10-Q,8.677,8.908,2.67,9.024,4.0
2000-05-05,10-Q,8.648,8.448,-2.31,8.306,-3.96
2000-03-29,10-K,7.992,7.906,-1.07,7.763,-2.86
2023-02-28,10-K,148.75,146.667,-1.4,147.104,-1.11
