Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-04-27,10-Q,48.27,47.4,-1.8,N/A,N/A
2023-02-23,10-K,43.843,43.13,-1.63,43.526,-0.72
2022-11-01,10-Q,40.835,38.701,-5.23,42.832,4.89
2022-07-25,10-Q,43.079,44.577,3.48,43.417,0.78
2022-04-22,10-Q,71.411,69.581,-2.56,69.811,-2.24
2022-02-24,10-K,63.484,64.606,1.77,67.252,5.94
2021-10-28,10-Q,51.746,50.88,-1.68,51.68,-0.13
2021-07-22,10-Q,56.195,56.102,-0.17,58.538,4.17
2021-04-29,10-Q,57.723,57.815,0.16,61.966,7.35
2021-02-18,10-K,52.623,51.99,-1.2,51.485,-2.16
2020-10-29,10-Q,54.987,57.266,4.14,61.831,12.45
2020-07-30,10-Q,59.608,62.822,5.39,63.648,6.78
2020-05-05,10-Q,58.675,56.433,-3.82,56.479,-3.74
2020-02-20,10-K,43.357,44.565,2.79,41.942,-3.26
2019-11-05,10-Q,33.727,33.817,0.27,33.143,-1.73
2019-07-25,10-Q,34.23,33.362,-2.54,33.246,-2.88
2019-04-25,10-Q,28.19,28.039,-0.54,26.827,-4.84
2019-02-21,10-K,30.667,31.593,3.02,29.549,-3.64
2018-10-25,10-Q,25.529,25.874,1.35,27.65,8.31
2018-07-26,10-Q,32.455,31.666,-2.43,31.099,-4.18
2018-04-26,10-Q,34.869,34.775,-0.27,34.048,-2.35
2018-02-22,10-K,32.068,32.971,2.82,32.477,1.28
2017-10-26,10-Q,30.453,30.444,-0.03,31.022,1.87
2017-07-25,10-Q,30.758,31.369,1.99,31.386,2.04
2017-04-24,10-Q,28.569,27.874,-2.43,27.696,-3.06
2017-02-21,10-K,31.682,30.463,-3.85,28.974,-8.55
2016-10-26,10-Q,30.57,29.395,-3.84,31.415,2.76
2016-07-20,10-Q,33.177,34.215,3.13,35.735,7.71
2016-04-20,10-Q,25.694,27.162,5.71,27.086,5.42
2016-02-17,10-K,20.941,21.134,0.93,21.564,2.98
2015-10-29,10-Q,16.746,16.384,-2.16,14.734,-12.02
2015-07-23,10-Q,14.794,14.962,1.14,14.534,-1.76
2015-04-24,10-Q,20.978,21.49,2.44,22.246,6.04
2015-02-20,10-K,21.458,21.776,1.49,22.087,2.93
2014-10-30,10-Q,17.031,15.716,-7.72,15.247,-10.48
2014-07-30,10-Q,21.417,20.848,-2.66,21.827,1.91
2014-04-25,10-Q,22.112,20.624,-6.73,20.666,-6.54
2014-02-21,10-K,19.425,19.666,1.24,19.325,-0.51
2013-10-31,10-Q,22.459,21.404,-4.7,22.533,0.33
2013-07-26,10-Q,24.832,24.611,-0.89,23.532,-5.23
2013-04-30,10-Q,26.211,26.365,0.59,26.252,0.15
2013-02-22,10-K,32.666,32.778,0.34,31.705,-2.94
2012-11-01,10-Q,42.262,38.705,-8.42,38.76,-8.29
2012-07-26,10-Q,36.347,35.117,-3.38,34.4,-5.36
2012-04-26,10-Q,37.381,37.483,0.27,35.705,-4.48
2012-02-24,10-K,48.649,47.878,-1.58,45.886,-5.68
2011-10-27,10-Q,51.14,53.022,3.68,53.672,4.95
2011-07-29,10-Q,42.85,42.634,-0.5,41.926,-2.16
2011-04-21,10-Q,45.464,44.358,-2.43,44.988,-1.05
2011-02-24,10-K,41.91,41.681,-0.55,41.022,-2.12
2010-11-02,10-Q,45.726,45.131,-1.3,46.199,1.04
2010-07-28,10-Q,42.195,42.439,0.58,42.842,1.53
2010-04-27,10-Q,40.493,41.641,2.84,41.268,1.92
2010-02-25,10-K,37.196,37.394,0.53,38.592,3.75
2009-10-29,10-Q,32.568,32.917,1.07,35.787,9.88
2009-07-23,10-Q,31.557,31.557,0.0,30.084,-4.67
2009-04-30,10-Q,30.346,29.207,-3.75,32.239,6.24
2009-02-19,10-K,30.681,32.893,7.21,30.598,-0.27
2008-10-29,10-Q,19.421,21.026,8.26,20.853,7.37
2008-07-24,10-Q,36.485,36.806,0.88,35.879,-1.66
2008-04-24,10-Q,32.1,33.391,4.02,32.271,0.53
2008-02-21,10-K,37.728,37.288,-1.17,39.367,4.34
2007-10-31,10-Q,37.845,36.812,-2.73,40.306,6.5
2007-08-02,10-Q,30.954,30.338,-1.99,30.724,-0.74
2007-04-27,10-Q,31.486,30.857,-2.0,31.042,-1.41
2007-02-26,10-K,34.742,32.705,-5.86,31.434,-9.52
2006-11-01,10-Q,33.726,33.821,0.28,33.225,-1.49
2006-07-27,10-Q,37.152,37.88,1.96,38.52,3.68
2006-04-28,10-Q,42.828,42.527,-0.7,41.411,-3.31
2006-03-02,10-K,39.664,39.019,-1.63,35.071,-11.58
2005-10-28,10-Q,32.256,31.138,-3.47,31.123,-3.51
2005-08-01,10-Q,27.409,27.81,1.46,28.408,3.64
2005-04-29,10-Q,27.61,27.428,-0.66,27.719,0.4
2005-03-15,10-K,32.809,32.678,-0.4,31.057,-5.34
2004-11-04,10-Q,34.711,35.515,2.32,35.182,1.36
2004-08-02,10-Q,29.217,29.181,-0.12,29.427,0.72
2004-04-30,10-Q,26.984,26.969,-0.05,25.548,-5.32
2004-03-15,10-K,30.295,30.706,1.36,32.171,6.19
2003-11-03,10-Q,30.871,31.18,1.0,30.532,-1.1
2003-08-04,10-Q,26.099,25.711,-1.49,27.768,6.39
2003-05-09,10-Q,20.527,20.613,0.42,20.62,0.45
2003-03-27,10-K,17.639,19.097,8.27,18.128,2.77
2002-11-14,10-Q,17.297,18.035,4.27,17.133,-0.95
2002-08-14,10-Q,18.781,19.318,2.86,18.009,-4.11
2002-05-15,10-Q,19.778,20.272,2.49,21.937,10.91
2002-03-27,10-K,20.186,19.793,-1.95,19.871,-1.56
