Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-02-02,10-Q,108.606,103.78,-4.44,106.05,-2.35
2022-11-18,10-K,97.462,97.83,0.38,98.168,0.72
2022-08-02,10-Q,82.347,85.85,4.25,83.459,1.35
2022-05-03,10-Q,72.609,79.749,9.83,70.196,-3.32
2022-02-01,10-Q,95.986,94.985,-1.04,92.254,-3.89
2021-11-19,10-K,107.669,108.32,0.6,107.62,-0.05
2021-07-27,10-Q,121.493,118.003,-2.87,114.841,-5.47
2021-04-27,10-Q,111.525,107.924,-3.23,109.566,-1.76
2021-01-26,10-Q,100.095,93.575,-6.51,97.189,-2.9
2020-11-12,10-K,89.425,91.366,2.17,93.469,4.52
2020-07-28,10-Q,70.645,73.276,3.72,71.109,0.66
2020-04-28,10-Q,74.06,72.337,-2.33,68.61,-7.36
2020-01-28,10-Q,83.0,81.238,-2.12,82.793,-0.25
2019-11-15,10-K,78.887,78.709,-0.23,77.772,-1.41
2019-07-30,10-Q,89.75,87.93,-2.03,88.534,-1.36
2019-04-30,10-Q,71.801,71.653,-0.21,72.06,0.36
2019-01-29,10-Q,61.645,62.666,1.66,63.76,3.43
2018-11-16,10-K,62.675,62.445,-0.37,60.403,-3.62
2018-07-31,10-Q,47.585,47.167,-0.88,47.295,-0.61
2018-05-01,10-Q,52.524,51.232,-2.46,52.109,-0.79
2018-01-31,10-Q,51.055,50.327,-1.43,49.208,-3.62
2017-11-17,10-K,51.162,51.055,-0.21,50.246,-1.79
2017-08-01,10-Q,48.706,49.329,1.28,48.738,0.07
2017-05-02,10-Q,53.62,53.7,0.15,54.268,1.21
2017-01-31,10-Q,48.721,47.556,-2.39,48.958,0.49
2016-11-18,10-K,49.206,49.498,0.59,50.812,3.26
2016-07-27,10-Q,50.63,50.945,0.62,49.129,-2.96
2016-04-26,10-Q,50.34,49.625,-1.42,49.23,-2.21
2016-01-26,10-Q,50.95,50.098,-1.67,52.939,3.9
2015-11-12,10-K,53.088,51.932,-2.18,53.427,0.64
2015-07-28,10-Q,49.375,49.695,0.65,50.863,3.01
2015-04-28,10-Q,43.594,43.629,0.08,42.696,-2.06
2015-01-27,10-Q,37.908,37.578,-0.87,38.111,0.54
2014-11-14,10-K,33.523,33.398,-0.37,34.227,2.1
2014-07-29,10-Q,33.499,33.605,0.32,32.817,-2.04
2014-04-29,10-Q,29.977,29.968,-0.03,29.636,-1.14
2014-01-28,10-Q,31.238,30.253,-3.15,29.981,-4.02
2013-11-18,10-K,34.049,33.787,-0.77,34.121,0.21
