Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2022-11-01,10-Q,98.371,97.113,-1.28,98.698,0.33
2022-08-02,10-Q,107.107,108.063,0.89,106.387,-0.67
2022-05-03,10-Q,110.353,113.563,2.91,104.778,-5.05
2022-02-18,10-K,114.178,114.881,0.62,117.922,3.28
2021-11-03,10-Q,125.379,125.759,0.3,124.522,-0.68
2021-08-04,10-Q,117.977,118.598,0.53,117.871,-0.09
2021-05-05,10-Q,114.572,114.842,0.24,112.483,-1.82
2021-02-19,10-K,118.516,118.044,-0.4,115.376,-2.65
2020-11-04,10-Q,106.998,108.917,1.79,108.073,1.0
2020-07-29,10-Q,98.027,97.081,-0.97,97.664,-0.37
2020-04-29,10-Q,87.895,87.714,-0.21,86.752,-1.3
2020-02-21,10-K,82.945,80.27,-3.22,73.062,-11.92
2019-10-31,10-Q,78.968,78.07,-1.14,78.76,-0.26
2019-07-31,10-Q,81.935,80.976,-1.17,79.584,-2.87
2019-05-01,10-Q,73.795,73.832,0.05,71.433,-3.2
2019-02-22,10-K,71.058,71.739,0.96,73.354,3.23
2018-10-31,10-Q,64.05,65.174,1.76,67.357,5.16
2018-08-01,10-Q,59.938,59.753,-0.31,59.994,0.09
2018-05-02,10-Q,53.287,53.361,0.14,54.715,2.68
2018-02-16,10-K,55.158,54.196,-1.75,55.488,0.6
2017-11-02,10-Q,49.604,50.608,2.02,50.59,1.99
2017-08-02,10-Q,44.696,44.633,-0.14,44.279,-0.93
2017-05-03,10-Q,39.475,40.261,1.99,40.179,1.78
2017-02-17,10-K,40.106,40.393,0.72,40.797,1.72
2016-11-03,10-Q,34.222,34.855,1.85,36.21,5.81
2016-08-03,10-Q,39.827,39.703,-0.31,39.703,-0.31
2016-05-04,10-Q,33.551,33.903,1.05,33.472,-0.24
2016-02-19,10-K,33.724,34.275,1.64,34.59,2.57
2015-11-05,10-Q,39.296,39.687,1.0,38.435,-2.19
2015-08-04,10-Q,43.678,43.652,-0.06,43.575,-0.24
2015-05-06,10-Q,40.052,40.017,-0.09,40.473,1.05
2015-02-27,10-K,40.559,40.43,-0.32,39.814,-1.84
2014-11-06,10-Q,37.211,36.938,-0.73,37.977,2.06
2014-08-05,10-Q,35.396,35.388,-0.02,35.218,-0.5
2014-05-07,10-Q,32.603,32.637,0.1,33.648,3.2
2014-02-21,10-K,32.52,32.654,0.41,33.324,2.47
2013-11-07,10-Q,31.356,31.756,1.28,31.456,0.32
2013-08-06,10-Q,29.946,29.805,-0.47,29.813,-0.44
2013-05-08,10-Q,29.982,29.891,-0.3,31.114,3.78
2013-02-15,10-K,28.873,28.659,-0.74,28.207,-2.31
2012-11-07,10-Q,25.374,24.965,-1.61,25.067,-1.21
2012-08-07,10-Q,25.78,25.729,-0.2,25.834,0.21
2012-05-08,10-Q,24.251,23.72,-2.19,23.976,-1.13
2012-02-21,10-K,21.572,21.598,0.12,21.91,1.57
2011-11-04,10-Q,20.309,20.424,0.56,20.766,2.25
2011-08-04,10-Q,18.404,18.954,2.99,18.634,1.25
2011-05-06,10-Q,19.64,19.692,0.27,20.003,1.85
2011-02-18,10-K,17.366,17.399,0.19,17.818,2.6
2010-11-05,10-Q,18.689,18.517,-0.92,17.83,-4.6
2010-08-05,10-Q,18.193,18.408,1.18,18.343,0.82
2010-05-04,10-Q,18.102,18.087,-0.08,17.817,-1.57
2010-02-19,10-K,19.449,19.456,0.04,19.413,-0.18
2009-11-06,10-Q,18.296,18.587,1.59,18.8,2.76
2009-08-07,10-Q,15.441,15.681,1.55,15.624,1.19
2009-05-05,10-Q,15.267,14.987,-1.83,15.853,3.84
2009-02-20,10-K,18.691,18.473,-1.17,16.377,-12.38
2008-11-03,10-Q,19.233,19.374,0.73,19.021,-1.11
2008-07-25,10-Q,19.58,19.167,-2.11,19.12,-2.35
2008-05-02,10-Q,18.017,17.959,-0.32,17.546,-2.61
2008-02-19,10-K,18.704,18.718,0.07,18.704,0.0
2007-11-02,10-Q,18.094,18.084,-0.06,18.118,0.13
2007-08-03,10-Q,17.001,17.676,3.97,18.375,8.08
2007-05-07,10-Q,19.496,19.46,-0.19,19.165,-1.7
2007-02-23,10-K,17.622,17.912,1.64,17.432,-1.08
2006-11-07,10-Q,15.646,15.457,-1.21,15.097,-3.51
2006-08-08,10-Q,15.485,15.372,-0.73,15.807,2.08
2006-05-04,10-Q,13.724,13.802,0.56,13.56,-1.2
2006-02-22,10-K,14.067,13.917,-1.07,14.099,0.23
2005-11-02,10-Q,13.574,13.622,0.35,13.593,0.14
2005-08-03,10-Q,14.969,14.874,-0.63,14.738,-1.54
2005-05-06,10-Q,15.419,15.434,0.1,15.337,-0.53
2005-03-02,10-K,14.404,14.389,-0.11,14.354,-0.35
2004-11-04,10-Q,13.824,13.824,0.0,14.088,1.91
2004-08-06,10-Q,11.957,11.855,-0.85,12.236,2.33
2004-04-29,10-Q,12.756,12.647,-0.86,12.894,1.08
2004-02-25,10-K,12.418,12.29,-1.03,12.541,0.99
2003-11-10,10-Q,11.745,11.83,0.73,12.537,6.74
2003-08-12,10-Q,11.169,11.127,-0.38,11.158,-0.1
2003-05-15,10-Q,12.327,12.083,-1.98,11.774,-4.49
2003-02-19,10-K,9.987,9.819,-1.68,9.68,-3.07
2002-11-05,10-Q,12.049,12.631,4.83,12.046,-0.02
2002-08-13,10-Q,10.895,11.03,1.24,10.779,-1.06
2002-05-02,10-Q,14.784,14.628,-1.06,14.278,-3.43
2001-11-01,10-Q,14.643,14.787,0.98,14.537,-0.72
2001-08-14,10-Q,14.143,14.376,1.64,14.265,0.86
2001-05-15,10-Q,13.869,14.489,4.47,14.26,2.82
2001-02-15,10-K,12.857,13.005,1.15,13.112,1.98
2000-11-13,10-Q,13.682,13.582,-0.73,14.066,2.8
2000-08-03,10-Q,11.419,11.169,-2.18,10.787,-5.53
2000-05-15,10-Q,10.309,10.226,-0.8,11.318,9.79
2023-02-17,10-K,106.209,103.135,-2.89,99.274,-6.53
