Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2022-11-04,10-Q,65.586,61.492,-6.24,60.242,-8.15
2022-08-08,10-Q,78.869,79.828,1.22,82.028,4.01
2022-05-05,10-Q,79.825,80.767,1.18,79.691,-0.17
2022-02-24,10-K,73.555,75.967,3.28,77.595,5.49
2021-11-05,10-Q,72.306,70.463,-2.55,70.614,-2.34
2021-08-06,10-Q,71.232,71.232,0.0,72.835,2.25
2021-05-04,10-Q,73.814,72.457,-1.84,73.089,-0.98
2021-02-25,10-K,65.059,62.931,-3.27,63.208,-2.84
2020-11-06,10-Q,76.493,76.785,0.38,77.617,1.47
2020-08-05,10-Q,71.986,71.914,-0.1,71.869,-0.16
2020-05-05,10-Q,69.622,69.435,-0.27,70.525,1.3
2020-02-28,10-K,69.837,75.196,7.67,77.447,10.9
2019-11-01,10-Q,72.757,72.564,-0.26,70.144,-3.59
2019-08-01,10-Q,65.557,65.651,0.14,65.056,-0.76
2019-05-03,10-Q,65.532,64.423,-1.69,63.629,-2.9
2019-02-28,10-K,63.228,63.825,0.94,64.96,2.74
2018-11-02,10-Q,58.254,58.537,0.49,60.221,3.38
2018-08-02,10-Q,58.612,59.42,1.38,58.522,-0.15
2018-05-04,10-Q,53.324,52.926,-0.75,52.617,-1.33
2018-02-27,10-K,59.71,59.558,-0.26,59.301,-0.68
2017-11-01,10-Q,64.127,64.405,0.43,64.437,0.48
2017-08-03,10-Q,61.874,61.621,-0.41,61.416,-0.74
2017-05-04,10-Q,60.437,61.164,1.2,60.679,0.4
2017-02-28,10-K,60.113,59.616,-0.83,59.515,-0.99
2016-11-09,10-Q,56.169,54.566,-2.85,54.504,-2.96
2016-08-03,10-Q,58.327,58.076,-0.43,57.005,-2.27
2016-05-05,10-Q,54.18,53.638,-1.0,54.398,0.4
2016-02-26,10-K,52.17,52.095,-0.14,53.149,1.88
2015-11-03,10-Q,52.189,52.086,-0.2,50.041,-4.12
2015-08-06,10-Q,52.161,52.899,1.42,54.793,5.05
2015-05-05,10-Q,51.319,51.239,-0.16,51.514,0.38
2015-02-27,10-K,52.239,50.956,-2.46,50.42,-3.48
2014-11-03,10-Q,51.691,51.164,-1.02,52.974,2.48
2014-07-30,10-Q,48.709,47.77,-1.93,45.842,-5.89
2014-04-30,10-Q,50.788,50.746,-0.08,50.557,-0.45
2014-02-28,10-K,48.589,48.022,-1.17,47.917,-1.38
2013-11-05,10-Q,44.438,45.442,2.26,45.181,1.67
2013-08-06,10-Q,40.427,40.801,0.93,41.06,1.57
2013-04-25,10-Q,40.982,41.158,0.43,41.225,0.59
2013-02-28,10-K,37.778,38.061,0.75,37.69,-0.23
2012-10-25,10-Q,34.33,34.409,0.23,33.656,-1.96
2012-08-01,10-Q,35.342,35.211,-0.37,35.119,-0.63
2012-04-26,10-Q,33.613,33.73,0.35,33.633,0.06
2012-02-28,10-K,32.857,32.693,-0.5,32.726,-0.4
2011-10-28,10-Q,32.614,32.754,0.43,32.735,0.37
2011-07-29,10-Q,30.452,30.539,0.29,30.539,0.29
2011-04-29,10-Q,28.875,28.95,0.26,29.186,1.08
2011-02-28,10-K,28.077,28.04,-0.13,28.253,0.63
2010-10-29,10-Q,26.453,25.863,-2.23,26.478,0.09
2010-08-02,10-Q,26.024,25.976,-0.19,26.524,1.92
2010-04-29,10-Q,24.589,24.887,1.21,23.94,-2.64
2010-02-26,10-K,22.618,22.803,0.82,23.285,2.95
2009-11-02,10-Q,20.116,20.191,0.38,21.284,5.81
2009-07-31,10-Q,19.4,19.463,0.33,19.285,-0.59
2009-04-30,10-Q,17.07,17.597,3.08,18.038,5.67
2009-02-26,10-K,17.025,17.082,0.33,15.785,-7.28
2008-10-30,10-Q,20.029,20.034,0.03,18.941,-5.43
2008-07-31,10-Q,24.178,23.308,-3.6,22.952,-5.07
2008-05-01,10-Q,24.001,24.733,3.05,24.419,1.74
2008-02-28,10-K,22.509,21.668,-3.74,21.37,-5.06
2007-11-01,10-Q,24.109,24.269,0.67,24.636,2.19
2007-08-08,10-Q,24.179,24.113,-0.27,22.91,-5.25
2007-05-03,10-Q,23.994,23.909,-0.35,23.47,-2.18
2007-02-28,10-K,22.517,22.533,0.07,22.338,-0.8
2006-11-01,10-Q,21.644,20.966,-3.13,20.901,-3.43
2006-08-03,10-Q,20.113,20.241,0.64,20.308,0.97
2006-05-04,10-Q,18.904,19.295,2.07,19.1,1.04
2006-03-02,10-K,18.896,18.774,-0.65,18.215,-3.61
2005-11-03,10-Q,18.817,18.804,-0.07,19.061,1.3
2005-08-03,10-Q,19.282,19.02,-1.36,18.436,-4.39
2005-05-04,10-Q,17.825,17.722,-0.58,17.369,-2.56
2005-02-28,10-K,17.661,17.582,-0.44,18.414,4.26
2004-11-03,10-Q,15.436,15.722,1.85,15.838,2.6
2004-08-04,10-Q,15.175,15.047,-0.85,15.161,-0.09
2004-05-05,10-Q,14.919,15.06,0.95,14.549,-2.48
2004-03-01,10-K,14.888,14.945,0.38,15.362,3.18
2003-11-07,10-Q,14.08,14.114,0.25,14.066,-0.1
2003-08-11,10-Q,13.762,13.933,1.24,13.837,0.55
2003-05-09,10-Q,13.412,13.539,0.94,13.989,4.3
2003-03-20,10-K,12.732,12.825,0.73,12.664,-0.53
2002-11-08,10-Q,10.569,10.555,-0.13,10.911,3.23
2002-08-07,10-Q,13.111,13.221,0.83,13.799,5.25
2002-05-03,10-Q,14.407,14.318,-0.62,14.002,-2.81
2002-03-11,10-K,13.47,13.265,-1.52,13.576,0.79
2001-11-05,10-Q,13.094,13.088,-0.05,13.23,1.03
2001-08-03,10-Q,13.001,12.716,-2.19,12.878,-0.95
2001-05-08,10-Q,13.535,13.53,-0.03,13.777,1.79
2000-11-14,10-Q,11.888,12.053,1.39,12.216,2.76
2000-08-14,10-Q,10.41,10.461,0.48,10.348,-0.6
2000-05-15,10-Q,9.101,9.076,-0.27,9.274,1.9
2023-02-21,10-K,57.391,57.006,-0.67,54.941,-4.27
