Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-02-22,10-K,34.069,34.039,-0.09,33.92,-0.44
2022-10-28,10-Q,35.738,35.6,-0.39,36.34,1.69
2022-07-29,10-Q,33.178,33.08,-0.3,33.325,0.44
2022-04-29,10-Q,34.813,35.262,1.29,36.54,4.96
2022-02-22,10-K,44.236,43.479,-1.71,41.236,-6.78
2021-10-29,10-Q,46.17,46.237,0.15,45.387,-1.7
2021-07-30,10-Q,36.878,36.494,-1.04,38.599,4.67
2021-04-29,10-Q,39.356,38.801,-1.41,40.218,2.19
2021-02-24,10-K,34.656,34.227,-1.24,34.694,0.11
2020-10-30,10-Q,22.437,22.797,1.6,23.014,2.57
2020-07-31,10-Q,23.391,23.495,0.44,24.548,4.94
2020-05-01,10-Q,21.549,21.409,-0.65,22.006,2.12
2020-02-19,10-K,32.211,32.331,0.37,28.416,-11.78
2019-10-28,10-Q,29.378,29.591,0.72,29.895,1.76
2019-07-29,10-Q,27.976,28.315,1.21,25.74,-7.99
2019-04-26,10-Q,27.671,28.054,1.38,27.999,1.19
2019-02-26,10-K,26.569,26.786,0.82,26.513,-0.21
2018-10-29,10-Q,24.004,24.157,0.64,25.312,5.45
2018-07-30,10-Q,28.107,27.721,-1.37,28.296,0.67
2018-04-30,10-Q,26.75,26.777,0.1,26.5,-0.94
2018-02-22,10-K,28.227,28.53,1.07,28.145,-0.29
2017-10-30,10-Q,24.479,24.293,-0.76,24.612,0.54
2017-07-31,10-Q,21.284,21.575,1.37,22.025,3.48
2017-05-02,10-Q,20.695,20.907,1.02,21.091,1.91
2017-02-23,10-K,21.553,21.246,-1.42,22.191,2.96
2016-11-01,10-Q,14.511,14.397,-0.78,14.852,2.35
2016-08-01,10-Q,12.461,12.287,-1.4,13.157,5.58
2016-05-02,10-Q,12.8,12.445,-2.78,12.124,-5.28
2016-02-24,10-K,10.472,10.636,1.57,11.622,10.97
2015-10-30,10-Q,14.446,14.687,1.67,15.454,6.97
2015-07-29,10-Q,15.584,15.558,-0.17,15.335,-1.6
2015-04-29,10-Q,13.672,13.63,-0.31,13.938,1.94
2015-02-25,10-K,14.065,13.681,-2.73,13.553,-3.64
2014-11-06,10-Q,14.764,14.764,0.0,14.645,-0.81
2014-07-29,10-Q,13.006,13.209,1.56,12.717,-2.22
2014-05-01,10-Q,12.785,12.921,1.06,12.65,-1.06
2014-02-25,10-K,13.836,13.828,-0.06,14.167,2.39
2013-10-30,10-Q,11.991,11.822,-1.41,11.813,-1.48
2013-08-01,10-Q,12.642,12.549,-0.74,12.355,-2.27
2013-05-07,10-Q,10.901,11.002,0.93,11.272,3.41
2013-02-28,10-K,9.489,9.582,0.98,10.36,9.17
2012-11-02,10-Q,8.307,8.223,-1.02,7.953,-4.26
2012-08-02,10-Q,6.048,6.259,3.48,6.503,7.52
2012-05-03,10-Q,6.73,6.511,-3.25,6.477,-3.75
2012-02-23,10-K,6.738,6.621,-1.75,6.831,1.37
2011-11-03,10-Q,5.794,5.442,-6.08,5.056,-12.74
2011-08-04,10-Q,7.395,6.842,-7.47,6.072,-17.89
2011-05-05,10-Q,10.292,10.301,0.08,10.209,-0.81
2011-02-25,10-K,11.874,11.949,0.63,11.815,-0.49
2010-11-05,10-Q,10.326,10.526,1.94,10.125,-1.94
2010-08-06,10-Q,11.653,11.611,-0.36,11.044,-5.23
2010-05-07,10-Q,13.497,14.432,6.92,13.631,0.99
2010-02-26,10-K,13.889,13.931,0.3,13.931,0.3
2009-11-06,10-Q,12.539,13.139,4.78,13.314,6.18
2009-08-07,10-Q,13.672,13.889,1.58,14.48,5.91
2009-05-07,10-Q,11.239,11.788,4.89,9.409,-16.28
2009-02-27,10-K,3.277,3.012,-8.1,2.612,-20.29
2008-11-06,10-Q,16.321,16.621,1.84,13.871,-15.01
2008-08-07,10-Q,25.067,25.647,2.32,24.001,-4.25
2008-05-08,10-Q,29.117,28.586,-1.82,28.633,-1.66
2008-02-28,10-K,31.774,30.485,-4.06,28.485,-10.35
2007-11-09,10-Q,33.255,33.255,0.0,33.55,0.89
2007-08-08,10-Q,37.109,36.101,-2.72,36.011,-2.96
2007-05-09,10-Q,37.995,37.353,-1.69,37.752,-0.64
2007-02-28,10-K,37.537,37.205,-0.89,37.36,-0.47
2006-11-08,10-Q,39.473,39.401,-0.18,39.379,-0.24
2006-08-08,10-Q,37.227,36.855,-1.0,37.291,0.17
2006-05-09,10-Q,35.521,35.507,-0.04,35.132,-1.1
2006-03-16,10-K,33.093,33.193,0.3,33.051,-0.13
2005-11-09,10-Q,30.845,31.372,1.71,31.143,0.97
2005-08-08,10-Q,29.392,29.365,-0.09,29.557,0.56
2005-05-06,10-Q,30.835,30.998,0.53,30.591,-0.79
2005-03-01,10-K,31.608,31.567,-0.13,31.357,-0.79
2004-11-09,10-Q,30.536,30.735,0.65,31.094,1.83
2004-08-09,10-Q,27.621,27.973,1.27,28.335,2.59
2004-05-07,10-Q,25.601,25.396,-0.8,26.139,2.1
2004-03-01,10-K,26.508,26.628,0.45,26.869,1.36
2003-11-10,10-Q,24.149,24.117,-0.13,23.817,-1.38
2003-08-07,10-Q,25.462,25.702,0.94,25.743,1.11
2003-05-13,10-Q,23.299,23.18,-0.51,22.732,-2.44
2003-03-03,10-K,21.298,21.133,-0.77,20.954,-1.61
2002-11-08,10-Q,20.649,20.538,-0.54,21.166,2.5
2002-08-14,10-Q,21.041,21.163,0.58,21.205,0.78
2002-05-15,10-Q,22.964,23.052,0.38,22.816,-0.65
2002-03-27,10-K,20.81,20.574,-1.13,20.78,-0.15
2001-11-14,10-Q,18.843,18.766,-0.41,18.867,0.13
2001-08-13,10-Q,18.611,18.396,-1.15,18.693,0.44
2001-05-15,10-Q,16.036,16.473,2.72,17.081,6.52
2001-03-19,10-K,15.43,14.94,-3.17,15.293,-0.89
2000-11-14,10-Q,13.035,11.934,-8.45,11.259,-13.62
2000-08-14,10-Q,15.474,15.281,-1.25,15.158,-2.05
2000-05-15,10-Q,14.114,13.852,-1.85,14.009,-0.74
2000-03-20,10-K,13.835,14.218,2.77,15.089,9.07
