Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2022-11-04,10-Q,133.794,137.339,2.65,154.575,15.53
2022-08-04,10-Q,165.1,164.784,-0.19,169.366,2.58
2022-05-05,10-Q,164.394,162.925,-0.89,157.53,-4.18
2022-02-25,10-K,177.246,173.274,-2.24,165.262,-6.76
2021-10-29,10-Q,217.975,218.27,0.14,226.274,3.81
2021-08-05,10-Q,213.558,214.997,0.67,214.918,0.64
2021-05-06,10-Q,223.159,223.09,-0.03,216.303,-3.07
2021-02-26,10-K,204.009,205.821,0.89,202.596,-0.69
2020-10-30,10-Q,178.509,183.624,2.87,193.872,8.61
2020-08-06,10-Q,188.39,189.069,0.36,190.67,1.21
2020-05-07,10-Q,187.879,191.402,1.88,186.253,-0.87
2020-02-28,10-K,174.192,184.589,5.97,187.668,7.74
2019-10-31,10-Q,184.94,183.89,-0.57,183.717,-0.66
2019-08-01,10-Q,193.023,192.12,-0.47,196.971,2.05
2019-05-02,10-Q,176.657,177.309,0.37,173.236,-1.94
2019-03-01,10-K,162.656,162.102,-0.34,162.092,-0.35
2018-11-01,10-Q,145.56,147.333,1.22,151.993,4.42
2018-08-02,10-Q,139.106,139.847,0.53,140.532,1.03
2018-05-03,10-Q,136.669,137.816,0.84,139.968,2.41
2018-02-23,10-K,123.656,124.743,0.88,120.84,-2.28
2017-11-02,10-Q,123.658,123.79,0.11,122.725,-0.75
2017-08-03,10-Q,124.605,124.868,0.21,122.36,-1.8
2017-05-04,10-Q,118.264,118.498,0.2,118.742,0.4
2017-02-24,10-K,117.242,115.691,-1.32,117.009,-0.2
2016-11-03,10-Q,103.549,103.074,-0.46,108.178,4.47
2016-08-04,10-Q,113.504,113.959,0.4,114.358,0.75
2016-05-05,10-Q,106.514,108.375,1.75,108.449,1.82
2016-02-26,10-K,98.076,94.634,-3.51,98.122,0.05
2015-11-02,10-Q,108.553,110.439,1.74,106.685,-1.72
2015-08-06,10-Q,106.688,104.899,-1.68,105.743,-0.89
2015-05-07,10-Q,103.612,104.993,1.33,106.091,2.39
2015-02-27,10-K,105.38,105.764,0.36,104.902,-0.45
2014-10-30,10-Q,98.511,101.13,2.66,101.775,3.31
2014-08-07,10-Q,98.003,98.964,0.98,101.558,3.63
2014-05-08,10-Q,94.542,94.768,0.24,95.727,1.25
2014-02-28,10-K,97.239,97.446,0.21,99.373,2.2
2013-10-31,10-Q,95.403,95.124,-0.29,94.161,-1.3
2013-08-01,10-Q,84.436,84.059,-0.45,83.547,-1.05
2013-05-02,10-Q,75.459,76.632,1.55,77.706,2.98
2013-02-26,10-K,67.706,69.018,1.94,69.2,2.21
2012-10-30,10-Q,61.933,63.019,1.75,62.716,1.26
2012-08-02,10-Q,56.313,57.138,1.47,57.245,1.65
2012-05-03,10-Q,56.702,56.171,-0.94,57.321,1.09
2012-02-28,10-K,54.433,52.89,-2.83,52.483,-3.58
2011-10-31,10-Q,47.286,46.082,-2.54,48.902,3.42
2011-08-04,10-Q,42.154,41.821,-0.79,40.701,-3.45
2011-05-05,10-Q,45.081,45.264,0.41,45.97,1.97
2011-02-25,10-K,41.929,42.285,0.85,42.184,0.61
2010-11-04,10-Q,42.916,43.012,0.22,42.873,-0.1
2010-08-05,10-Q,42.62,42.464,-0.36,41.488,-2.65
2010-05-06,10-Q,40.885,41.092,0.51,41.402,1.26
2010-02-26,10-K,36.14,36.329,0.52,37.098,2.65
2009-11-06,10-Q,38.615,39.436,2.12,39.256,1.66
2009-08-07,10-Q,35.793,35.682,-0.31,35.844,0.14
2009-05-08,10-Q,32.547,32.071,-1.46,30.781,-5.43
2009-02-27,10-K,26.852,26.278,-2.14,25.382,-5.48
2008-10-31,10-Q,31.354,31.455,0.32,30.774,-1.85
2008-08-01,10-Q,36.926,36.758,-0.45,37.849,2.5
2008-05-02,10-Q,38.492,38.526,0.09,37.781,-1.85
2008-02-25,10-K,39.968,40.076,0.27,39.2,-1.92
2007-11-02,10-Q,38.553,38.728,0.45,38.328,-0.58
2007-08-03,10-Q,34.904,35.386,1.38,34.78,-0.36
2007-05-04,10-Q,35.4,35.533,0.37,35.028,-1.05
2007-02-28,10-K,34.925,34.471,-1.3,34.81,-0.33
2006-11-03,10-Q,37.258,37.777,1.39,37.307,0.13
2006-08-04,10-Q,35.526,35.238,-0.81,35.238,-0.81
2006-05-04,10-Q,31.099,31.55,1.45,31.198,0.32
2006-02-28,10-K,29.581,29.548,-0.11,29.466,-0.39
2005-11-02,10-Q,26.881,26.922,0.15,26.433,-1.67
2005-08-04,10-Q,27.068,26.946,-0.45,27.28,0.78
2005-05-06,10-Q,26.339,26.42,0.31,25.358,-3.72
2005-03-03,10-K,25.977,26.753,2.99,26.316,1.31
2004-11-04,10-Q,28.144,28.281,0.49,28.306,0.57
2004-08-06,10-Q,23.623,23.72,0.41,24.042,1.77
2004-05-05,10-Q,23.691,23.716,0.1,22.841,-3.59
2004-03-05,10-K,22.143,22.087,-0.25,22.312,0.76
2003-11-04,10-Q,21.815,21.639,-0.8,21.161,-3.0
2003-08-11,10-Q,19.718,19.948,1.17,20.68,4.88
2003-05-06,10-Q,19.878,19.728,-0.76,19.882,0.02
2003-03-07,10-K,18.953,18.597,-1.88,19.323,1.95
2002-11-08,10-Q,19.104,18.741,-1.9,19.628,2.74
2002-08-09,10-Q,18.712,18.771,0.32,18.814,0.55
2002-05-07,10-Q,17.739,17.904,0.93,17.97,1.3
2001-11-09,10-Q,14.357,13.995,-2.52,14.867,3.55
2001-08-07,10-Q,15.449,15.368,-0.53,15.473,0.15
2001-05-07,10-Q,14.878,15.002,0.83,15.369,3.3
2000-11-06,10-Q,15.326,15.398,0.47,15.038,-1.88
2000-08-08,10-Q,14.462,14.151,-2.15,14.653,1.32
2000-05-05,10-Q,15.37,14.988,-2.48,15.609,1.55
2023-02-24,10-K,158.036,159.212,0.74,162.84,3.04
