Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2011-07-27,10-Q,20.196,20.21,0.07,19.721,-2.35
2011-04-27,10-Q,18.558,18.866,1.66,18.67,0.6
2011-02-10,10-K,19.119,18.813,-1.6,18.504,-3.22
2010-10-22,10-Q,18.324,18.031,-1.6,17.809,-2.81
2010-07-22,10-Q,18.008,17.672,-1.87,18.064,0.31
2010-04-23,10-Q,18.702,18.561,-0.75,18.548,-0.82
2010-02-05,10-K,18.602,18.4,-1.09,18.425,-0.95
2009-10-23,10-Q,20.738,20.209,-2.55,19.527,-5.84
2009-07-24,10-Q,22.402,21.698,-3.14,20.929,-6.58
2009-04-24,10-Q,18.213,18.735,2.86,19.134,5.05
2009-02-06,10-K,23.324,23.171,-0.66,21.867,-6.25
2008-10-27,10-Q,18.825,21.809,15.85,21.189,12.56
2008-07-23,10-Q,32.385,32.226,-0.49,31.77,-1.9
2008-04-24,10-Q,33.723,34.07,1.03,34.275,1.64
2008-02-07,10-K,29.772,29.733,-0.13,30.816,3.51
2007-10-26,10-Q,31.263,31.517,0.81,31.867,1.93
2007-07-25,10-Q,28.835,27.464,-4.76,28.704,-0.46
2007-04-25,10-Q,29.131,29.443,1.07,29.686,1.9
2007-02-13,10-K,24.425,24.564,0.57,24.46,0.14
2006-10-27,10-Q,23.707,23.59,-0.5,23.156,-2.32
2006-07-31,10-Q,21.846,22.231,1.76,21.892,0.21
2006-04-26,10-Q,20.007,20.287,1.4,20.715,3.54
2006-02-15,10-K,20.984,20.782,-0.96,21.437,2.16
2005-10-27,10-Q,18.929,19.346,2.2,19.35,2.22
2005-07-26,10-Q,19.148,19.181,0.17,19.712,2.95
2005-04-26,10-Q,17.069,17.319,1.47,17.784,4.19
2005-02-23,10-K,15.939,16.132,1.21,16.542,3.78
2004-10-27,10-Q,14.011,14.061,0.36,14.314,2.16
2004-07-28,10-Q,12.009,12.268,2.15,12.653,5.36
2004-04-28,10-Q,11.731,11.667,-0.55,11.6,-1.12
2004-02-20,10-K,11.481,11.477,-0.03,11.765,2.47
2003-10-29,10-Q,10.991,11.0,0.08,11.0,0.08
2003-07-30,10-Q,9.757,9.826,0.7,10.019,2.68
2003-05-02,10-Q,9.132,9.219,0.95,9.143,0.11
2003-03-21,10-K,8.624,8.437,-2.16,8.578,-0.53
2002-10-31,10-Q,8.388,8.346,-0.5,8.554,1.98
2002-08-06,10-Q,7.938,7.949,0.15,7.985,0.6
2002-05-10,10-Q,9.158,9.081,-0.85,8.576,-6.36
2002-04-01,10-K,8.63,8.592,-0.44,8.528,-1.18
2001-11-14,10-Q,6.981,6.966,-0.21,6.945,-0.51
2001-08-14,10-Q,8.731,8.631,-1.14,8.834,1.18
2001-05-15,10-Q,10.862,10.908,0.43,10.965,0.95
2001-04-02,10-K,10.405,10.881,4.57,10.449,0.43
2000-11-13,10-Q,9.438,9.173,-2.81,9.664,2.39
2023-02-14,10-K,41.668,42.303,1.52,41.48,-0.45
