Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-04-27,10-Q,373.67,380.03,1.7,N/A,N/A
2023-02-14,10-K,369.38,369.061,-0.09,354.414,-4.05
2022-10-27,10-Q,318.353,328.421,3.16,308.186,-3.19
2022-07-28,10-Q,350.762,352.095,0.38,354.365,1.03
2022-04-28,10-Q,376.438,361.086,-4.08,351.139,-6.72
2022-02-11,10-K,366.926,371.283,1.19,367.105,0.05
2021-10-28,10-Q,330.036,332.504,0.75,332.414,0.72
2021-07-29,10-Q,384.828,381.988,-0.74,368.131,-4.34
2021-04-29,10-Q,384.514,377.702,-1.77,371.197,-3.46
2021-02-12,10-K,336.711,336.918,0.06,336.375,-0.1
2020-10-28,10-Q,287.351,289.126,0.62,302.952,5.43
2020-07-30,10-Q,304.373,303.91,-0.15,325.196,6.84
2020-04-29,10-Q,279.069,270.491,-3.07,268.002,-3.97
2020-02-14,10-K,334.879,335.163,0.09,318.888,-4.77
2019-10-29,10-Q,269.047,271.852,1.04,263.858,-1.93
2019-07-30,10-Q,272.512,266.741,-2.12,259.306,-4.85
2019-04-30,10-Q,248.775,243.404,-2.16,239.793,-3.61
2019-02-13,10-K,215.499,214.786,-0.33,214.297,-0.56
2018-10-30,10-Q,183.122,192.818,5.29,194.262,6.08
2018-07-26,10-Q,202.046,197.73,-2.14,196.824,-2.58
2018-05-02,10-Q,180.822,181.464,0.36,185.503,2.59
2018-02-14,10-K,167.641,169.75,1.26,168.059,0.25
2017-10-31,10-Q,144.335,144.452,0.08,145.5,0.81
2017-07-27,10-Q,124.893,123.905,-0.79,125.823,0.74
2017-05-02,10-Q,114.213,113.449,-0.67,112.56,-1.45
2017-02-15,10-K,105.825,105.477,-0.33,106.867,0.98
2016-10-28,10-Q,102.948,103.064,0.11,99.221,-3.62
2016-07-28,10-Q,92.287,91.547,-0.8,92.191,-0.1
2016-04-28,10-Q,93.211,93.028,-0.2,92.261,-1.02
2016-02-12,10-K,81.259,82.493,1.52,84.063,3.45
2015-10-29,10-Q,96.094,94.566,-1.59,96.19,0.1
2015-07-29,10-Q,92.249,93.852,1.74,93.718,1.59
2015-04-29,10-Q,85.924,85.886,-0.04,86.229,0.35
2015-02-13,10-K,82.811,83.172,0.44,86.593,4.57
2014-10-30,10-Q,78.848,79.436,0.75,81.333,3.15
2014-07-31,10-Q,70.227,71.013,1.12,70.142,-0.12
2014-05-01,10-Q,70.192,69.776,-0.59,70.211,0.03
2014-02-14,10-K,73.079,73.173,0.13,71.728,-1.85
2013-10-31,10-Q,67.625,69.547,2.84,68.023,0.59
2013-07-31,10-Q,57.531,60.902,5.86,60.896,5.85
2013-05-01,10-Q,50.81,51.347,1.06,52.118,2.57
2013-02-14,10-K,49.092,49.183,0.19,49.249,0.32
2012-10-31,10-Q,43.31,44.039,1.68,43.664,0.82
2012-08-01,10-Q,40.115,39.761,-0.88,39.857,-0.64
2012-05-02,10-Q,42.364,41.517,-2.0,39.678,-6.34
2012-02-16,10-K,36.868,37.135,0.72,38.974,5.71
2011-11-02,10-Q,33.525,34.362,2.5,33.505,-0.06
2011-08-03,10-Q,31.711,30.224,-4.69,28.454,-10.27
2011-05-03,10-Q,26.444,26.444,0.0,26.324,-0.45
2011-02-24,10-K,22.853,23.09,1.04,23.552,3.06
2010-11-02,10-Q,23.007,23.554,2.38,23.525,2.25
2010-08-03,10-Q,18.779,19.189,2.19,20.222,7.69
2010-05-04,10-Q,23.466,22.223,-5.3,20.85,-11.15
2010-02-18,10-K,20.722,20.781,0.28,20.675,-0.23
2009-11-03,10-Q,20.449,20.988,2.64,22.265,8.88
2009-07-31,10-Q,18.087,18.705,3.42,19.048,5.31
2009-05-01,10-Q,16.103,16.67,3.52,17.237,7.04
2009-02-19,10-K,14.381,14.703,2.24,14.488,0.74
2008-11-04,10-Q,15.826,14.49,-8.44,13.154,-16.88
2008-08-01,10-Q,22.036,21.446,-2.68,21.559,-2.17
2008-04-29,10-Q,25.431,25.819,1.53,27.477,8.04
2008-02-21,10-K,18.968,18.875,-0.49,18.06,-4.78
2007-10-31,10-Q,17.603,17.563,-0.23,18.49,5.04
2007-08-01,10-Q,13.89,13.207,-4.92,13.707,-1.32
2007-05-02,10-Q,11.689,12.473,6.7,12.911,10.45
2007-02-28,10-K,9.902,9.82,-0.83,9.213,-6.96
2006-11-01,10-Q,7.853,8.086,2.97,8.164,3.96
2006-08-02,10-Q,4.611,4.609,-0.06,4.872,5.66
2006-05-02,10-Q,4.241,4.142,-2.33,4.332,2.15
2006-03-16,10-K,4.241,4.142,-2.33,4.332,2.15
2005-11-03,10-Q,4.241,4.142,-2.33,4.332,2.15
2005-08-05,10-Q,4.241,4.142,-2.33,4.332,2.15
2005-05-09,10-Q,4.241,4.142,-2.33,4.332,2.15
2005-03-02,10-K,4.241,4.142,-2.33,4.332,2.15
2004-11-09,10-Q,4.241,4.142,-2.33,4.332,2.15
2004-08-05,10-Q,4.241,4.142,-2.33,4.332,2.15
2004-05-10,10-Q,4.241,4.142,-2.33,4.332,2.15
2004-03-04,10-K,4.241,4.142,-2.33,4.332,2.15
2003-11-07,10-Q,4.241,4.142,-2.33,4.332,2.15
2003-08-08,10-Q,4.241,4.142,-2.33,4.332,2.15
2003-05-14,10-Q,4.241,4.142,-2.33,4.332,2.15
2003-03-07,10-K,4.241,4.142,-2.33,4.332,2.15
2002-11-14,10-Q,4.241,4.142,-2.33,4.332,2.15
2002-08-14,10-Q,4.241,4.142,-2.33,4.332,2.15
2002-05-14,10-Q,4.241,4.142,-2.33,4.332,2.15
