Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2006-05-31,10-Q,3.514,3.698,5.22,3.337,-5.05
2006-03-16,10-K,3.699,3.729,0.81,3.842,3.87
2005-11-23,10-Q,2.883,2.911,0.98,2.797,-2.97
2005-08-25,10-Q,2.246,2.211,-1.53,2.347,4.49
2005-06-02,10-Q,2.169,2.164,-0.25,2.164,-0.25
2005-03-22,10-K,1.877,1.918,2.16,1.858,-1.02
2004-11-22,10-Q,1.491,1.497,0.41,1.463,-1.9
2004-08-19,10-Q,0.892,0.944,5.92,0.971,8.92
2004-05-20,10-Q,1.617,1.621,0.24,1.726,6.71
2004-03-29,10-K,1.942,2.0,2.99,2.083,7.24
2003-11-21,10-Q,1.511,1.602,6.02,1.646,8.96
2003-09-09,10-Q,1.586,1.477,-6.85,1.5,-5.4
2003-05-22,10-Q,1.604,1.596,-0.52,2.001,24.74
2003-04-25,10-K,1.036,1.067,3.03,1.216,17.34
2002-12-10,10-Q,1.077,1.071,-0.57,1.071,-0.64
2002-09-10,10-Q,0.808,0.848,4.92,0.746,-7.76
2002-06-10,10-Q,2.449,2.339,-4.5,2.174,-11.24
2002-05-14,10-K,2.842,2.898,1.96,2.796,-1.61
2001-11-23,10-Q,3.819,4.092,7.15,4.178,9.39
2001-09-10,10-Q,2.897,2.599,-10.27,2.062,-28.8
2001-06-12,10-Q,3.711,3.586,-3.36,3.3,-11.08
2000-12-08,10-Q,1.902,1.902,0.0,1.431,-24.75
2000-09-13,10-Q,2.678,2.652,-0.94,2.545,-4.95
2000-06-14,10-Q,2.424,2.488,2.61,3.306,36.37
2023-02-24,10-K,232.82,234.97,0.92,238.859,2.59
