Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-04-27,10-Q,73.51,73.55,0.05,N/A,N/A
2023-02-16,10-K,65.18,66.63,2.22,64.56,-0.95
2022-10-27,10-Q,63.822,64.967,1.8,63.508,-0.49
2022-07-28,10-Q,73.622,74.642,1.38,75.69,2.81
2022-04-28,10-Q,72.697,70.59,-2.9,71.235,-2.01
2022-02-17,10-K,61.683,61.337,-0.56,62.559,1.42
2021-11-04,10-Q,58.88,59.446,0.96,59.398,0.88
2021-07-29,10-Q,60.117,59.567,-0.92,60.415,0.5
2021-04-29,10-Q,60.16,61.092,1.55,60.981,1.37
2021-02-18,10-K,55.257,54.759,-0.9,53.327,-3.49
2020-10-29,10-Q,52.646,51.959,-1.31,54.419,3.37
2020-07-30,10-Q,49.379,48.815,-1.14,48.172,-2.44
2020-04-30,10-Q,50.118,48.068,-4.09,47.909,-4.41
2020-02-20,10-K,61.673,60.949,-1.17,55.551,-9.93
2019-10-30,10-Q,54.292,54.318,0.05,53.616,-1.25
2019-07-31,10-Q,48.194,48.863,1.39,49.266,2.22
2019-05-01,10-Q,44.521,44.716,0.44,44.25,-0.61
2019-02-20,10-K,42.165,42.572,0.97,41.86,-0.72
2018-11-07,10-Q,38.864,38.508,-0.91,39.186,0.83
2018-08-08,10-Q,38.267,38.21,-0.15,38.487,0.58
2018-05-02,10-Q,37.233,37.241,0.02,35.253,-5.32
2018-02-21,10-K,34.553,34.633,0.23,34.665,0.33
2017-11-01,10-Q,40.919,41.838,2.25,40.675,-0.6
2017-08-02,10-Q,38.649,38.323,-0.84,37.927,-1.87
2017-05-03,10-Q,37.961,38.207,0.65,38.268,0.81
2017-02-22,10-K,37.593,38.115,1.39,38.414,2.18
2016-11-04,10-Q,37.568,37.95,1.02,35.821,-4.65
2016-08-08,10-Q,39.084,39.195,0.28,38.602,-1.23
2016-05-05,10-Q,37.13,36.301,-2.23,37.207,0.21
2016-02-26,10-K,35.348,35.341,-0.02,35.671,0.91
2015-11-05,10-Q,32.702,31.24,-4.47,31.839,-2.64
2015-08-05,10-Q,31.598,31.917,1.01,32.986,4.39
2015-05-07,10-Q,30.937,30.881,-0.18,30.585,-1.14
2015-03-02,10-K,31.384,31.58,0.62,30.783,-1.92
2014-11-06,10-Q,32.521,32.604,0.26,32.473,-0.15
2014-08-07,10-Q,29.151,29.773,2.14,29.705,1.9
2014-05-08,10-Q,29.874,29.515,-1.2,29.36,-1.72
2014-02-27,10-K,28.068,28.295,0.81,28.088,0.07
2013-11-06,10-Q,27.562,27.397,-0.6,27.542,-0.07
2013-08-06,10-Q,28.532,28.773,0.85,28.539,0.02
2013-05-10,10-Q,29.711,29.544,-0.56,30.033,1.08
2013-02-28,10-K,28.701,28.586,-0.4,28.944,0.84
2012-11-07,10-Q,26.992,27.282,1.07,27.042,0.19
2012-08-06,10-Q,29.574,29.418,-0.53,29.193,-1.29
2012-05-07,10-Q,28.067,28.227,0.57,28.073,0.02
2012-02-24,10-K,27.217,27.15,-0.25,27.052,-0.61
2011-11-07,10-Q,26.395,26.583,0.71,26.335,-0.23
2011-08-05,10-Q,23.846,22.925,-3.86,23.451,-1.66
2011-05-06,10-Q,23.346,23.476,0.56,23.931,2.51
2011-02-25,10-K,22.222,22.251,0.13,22.169,-0.24
2010-11-05,10-Q,22.19,22.103,-0.39,21.97,-0.99
2010-08-06,10-Q,20.45,20.604,0.75,20.427,-0.11
2010-05-07,10-Q,19.092,19.627,2.8,19.402,1.62
2010-02-25,10-K,17.785,17.651,-0.75,17.94,0.87
2009-11-06,10-Q,17.318,17.592,1.58,17.312,-0.03
2009-08-06,10-Q,16.933,17.041,0.64,16.966,0.19
2009-05-07,10-Q,15.612,15.34,-1.74,15.191,-2.7
2009-02-25,10-K,16.404,16.109,-1.79,15.111,-7.88
2008-11-06,10-Q,17.532,18.083,3.14,18.264,4.18
2008-08-06,10-Q,18.27,18.121,-0.81,19.183,5.0
2008-05-07,10-Q,18.416,18.446,0.17,18.745,1.79
2008-02-25,10-K,17.942,18.138,1.09,17.366,-3.21
2007-11-06,10-Q,17.749,17.446,-1.7,18.001,1.42
2007-08-06,10-Q,17.308,17.818,2.95,17.352,0.25
2007-05-07,10-Q,18.305,18.262,-0.24,17.927,-2.06
2007-02-27,10-K,17.009,17.162,0.9,17.014,0.03
2006-11-06,10-Q,16.928,16.914,-0.08,17.089,0.95
2006-08-03,10-Q,15.66,15.838,1.14,15.683,0.15
2006-05-04,10-Q,14.656,14.856,1.36,14.647,-0.06
2006-02-27,10-K,15.654,15.595,-0.38,15.26,-2.52
2005-11-03,10-Q,15.645,15.645,0.0,15.649,0.03
2005-08-03,10-Q,15.747,15.639,-0.68,15.262,-3.08
2005-05-04,10-Q,14.755,14.693,-0.42,14.653,-0.69
2005-03-01,10-K,14.211,14.211,0.0,14.233,0.15
2004-11-05,10-Q,14.079,14.196,0.83,14.396,2.25
2004-08-05,10-Q,12.599,12.814,1.7,12.856,2.04
2004-05-06,10-Q,12.268,11.924,-2.8,11.848,-3.42
2004-03-01,10-K,12.745,12.699,-0.36,12.799,0.43
2003-11-13,10-Q,12.138,12.138,0.0,11.91,-1.88
2003-08-13,10-Q,11.548,11.56,0.11,11.462,-0.74
2003-05-15,10-Q,11.746,11.981,2.0,12.029,2.41
2003-03-10,10-K,11.193,11.237,0.39,11.528,3.0
2002-11-13,10-Q,10.061,10.14,0.78,10.247,1.84
2002-08-12,10-Q,10.987,10.846,-1.28,10.956,-0.28
2002-05-15,10-Q,10.679,10.424,-2.38,10.771,0.87
2002-03-25,10-K,10.109,10.159,0.49,10.208,0.98
2001-11-14,10-Q,8.892,8.809,-0.93,8.749,-1.61
2001-08-14,10-Q,8.56,8.512,-0.56,8.515,-0.52
2001-05-15,10-Q,8.201,8.223,0.27,8.299,1.2
2001-03-29,10-K,7.601,7.72,1.56,7.945,4.52
2000-11-14,10-Q,6.13,6.28,2.44,6.511,6.21
2000-08-14,10-Q,5.914,5.928,0.23,5.901,-0.23
2000-05-15,10-Q,5.427,5.361,-1.22,5.507,1.47
2000-03-27,10-K,4.627,4.575,-1.13,4.745,2.55
