Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2011-05-06,10-Q,42.039,43.557,3.61,41.256,-1.86
2011-02-24,10-K,43.044,43.661,1.43,43.403,0.84
2010-11-02,10-Q,38.126,34.577,-9.31,35.883,-5.88
2010-08-05,10-Q,39.897,38.659,-3.1,37.14,-6.91
2010-05-04,10-Q,42.873,40.901,-4.6,40.734,-4.99
2010-02-25,10-K,36.201,36.524,0.89,36.97,2.12
2009-11-05,10-Q,34.134,35.033,2.64,34.456,0.94
2009-08-06,10-Q,30.281,28.93,-4.46,29.255,-3.39
2009-05-04,10-Q,27.826,27.428,-1.43,28.479,2.35
2009-02-25,10-K,20.05,19.811,-1.19,19.692,-1.79
2008-11-03,10-Q,29.143,32.366,11.06,31.189,7.02
2008-07-29,10-Q,38.388,40.361,5.14,36.388,-5.21
2008-05-08,10-Q,53.604,53.109,-0.92,52.139,-2.73
2008-02-28,10-K,47.783,45.584,-4.6,45.056,-5.71
2007-10-29,10-Q,31.579,32.895,4.17,33.297,5.44
2007-08-02,10-Q,27.961,26.941,-3.65,27.958,-0.01
2007-04-30,10-Q,28.042,28.936,3.19,29.451,5.02
2007-02-28,10-K,25.835,25.572,-1.02,25.633,-0.78
2006-11-01,10-Q,25.154,25.051,-0.41,25.775,2.47
2006-08-01,10-Q,27.189,26.957,-0.85,26.321,-3.19
2006-05-04,10-Q,27.174,29.022,6.8,27.9,2.67
2006-02-23,10-K,26.544,26.658,0.43,26.342,-0.76
2005-11-01,10-Q,25.801,26.777,3.78,25.204,-2.31
2005-07-29,10-Q,23.193,23.239,0.2,23.516,1.39
2005-04-27,10-Q,18.125,17.939,-1.03,18.508,2.11
2005-02-25,10-K,17.34,17.268,-0.42,17.735,2.27
2004-10-28,10-Q,12.313,12.603,2.35,12.705,3.18
2004-08-03,10-Q,12.276,11.617,-5.36,11.264,-8.24
2004-05-04,10-Q,10.209,10.206,-0.04,9.928,-2.76
2004-03-11,10-K,8.279,8.433,1.87,8.569,3.51
2003-11-06,10-Q,7.853,7.872,0.24,8.126,3.48
2003-08-07,10-Q,7.542,7.469,-0.97,7.742,2.65
2003-05-05,10-Q,7.104,7.023,-1.14,7.258,2.17
2003-03-13,10-K,7.583,7.44,-1.88,7.611,0.37
2002-10-30,10-Q,7.001,6.757,-3.49,7.136,1.93
2002-08-13,10-Q,6.466,6.534,1.04,6.464,-0.03
2002-05-07,10-Q,7.936,8.139,2.55,8.184,3.11
2002-03-20,10-K,7.564,7.698,1.78,7.608,0.59
2001-10-29,10-Q,7.084,6.649,-6.15,6.322,-10.76
2001-07-31,10-Q,6.598,6.458,-2.12,6.273,-4.92
2001-05-09,10-Q,8.426,8.311,-1.37,8.814,4.6
2001-03-23,10-K,8.098,8.089,-0.12,7.679,-5.17
2000-10-31,10-Q,7.328,7.84,6.98,7.421,1.27
2000-08-08,10-Q,6.102,6.16,0.95,6.601,8.19
2000-05-10,10-Q,5.34,5.468,2.39,5.549,3.91
2023-02-23,10-K,117.637,112.45,-4.41,118.886,1.06
