Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2011-08-04,10-Q,57.601,57.325,-0.48,55.658,-3.37
2011-05-05,10-Q,69.231,69.532,0.43,67.356,-2.71
2011-02-24,10-K,66.191,67.063,1.32,67.265,1.62
2010-11-04,10-Q,54.733,54.564,-0.31,56.857,3.88
2010-08-05,10-Q,50.019,49.201,-1.64,49.285,-1.47
2010-05-06,10-Q,51.587,51.709,0.24,53.511,3.73
2010-02-25,10-K,50.491,51.015,1.04,51.91,2.81
2009-11-02,10-Q,48.872,50.571,3.48,52.836,8.11
2009-08-06,10-Q,44.255,44.369,0.26,44.952,1.57
2009-04-30,10-Q,35.477,36.851,3.87,39.372,10.98
2009-02-24,10-K,31.606,31.393,-0.67,30.547,-3.35
2008-11-04,10-Q,36.119,33.545,-7.13,31.349,-13.21
2008-08-05,10-Q,46.816,48.054,2.65,46.735,-0.17
2008-05-01,10-Q,49.99,51.668,3.36,54.248,8.52
2008-02-22,10-K,45.249,46.762,3.34,47.586,5.17
2007-10-31,10-Q,42.318,40.914,-3.32,43.439,2.65
2007-08-01,10-Q,34.911,34.765,-0.42,34.393,-1.49
2007-05-03,10-Q,31.527,31.4,-0.4,30.688,-2.66
2007-02-27,10-K,28.006,27.903,-0.37,27.715,-1.04
2006-11-03,10-Q,28.468,29.233,2.69,29.306,2.94
2006-08-07,10-Q,32.175,31.615,-1.74,30.706,-4.57
2006-05-04,10-Q,31.033,31.215,0.59,31.747,2.3
2006-03-01,10-K,27.571,28.059,1.77,26.945,-2.27
2005-11-03,10-Q,23.947,23.351,-2.49,21.656,-9.57
2005-08-02,10-Q,24.632,24.594,-0.16,24.083,-2.23
2005-05-05,10-Q,20.587,20.713,0.61,19.904,-3.31
2005-03-01,10-K,20.291,20.768,2.35,21.554,6.22
2004-11-02,10-Q,16.001,16.444,2.77,16.566,3.53
2004-08-02,10-Q,14.316,14.481,1.15,14.289,-0.18
2004-05-04,10-Q,14.058,13.963,-0.68,13.131,-6.6
2004-03-01,10-K,13.293,12.995,-2.24,13.367,0.56
2003-11-04,10-Q,10.093,10.13,0.37,10.153,0.59
2003-08-05,10-Q,9.077,9.19,1.24,9.518,4.85
2003-05-08,10-Q,8.659,8.706,0.55,8.684,0.29
2003-03-04,10-K,8.32,8.364,0.53,8.448,1.54
2002-11-12,10-Q,7.582,7.361,-2.9,7.518,-0.83
2002-08-09,10-Q,7.579,7.533,-0.61,7.877,3.92
2002-05-13,10-Q,8.013,8.016,0.03,8.049,0.44
2002-03-13,10-K,7.732,7.737,0.07,7.748,0.21
2001-11-14,10-Q,6.601,6.258,-5.19,6.553,-0.72
2001-08-10,10-Q,7.224,7.235,0.15,7.385,2.22
2001-05-14,10-Q,7.831,7.907,0.97,8.056,2.87
2001-03-09,10-K,6.779,6.591,-2.77,6.251,-7.78
2000-11-14,10-Q,5.32,5.352,0.6,5.608,5.41
2000-08-10,10-Q,5.138,5.119,-0.38,5.482,6.69
2000-05-15,10-Q,5.766,5.844,1.36,5.985,3.79
2023-02-27,10-K,58.789,58.39,-0.68,61.501,4.61
