Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2022-11-09,10-Q,130.128,138.03,6.07,140.582,8.03
2022-08-10,10-Q,139.816,140.221,0.29,138.808,-0.72
2022-05-11,10-Q,123.903,122.595,-1.06,117.224,-5.39
2022-02-28,10-K,129.03,128.422,-0.47,129.305,0.21
2021-11-10,10-Q,107.718,110.656,2.73,106.498,-1.13
2021-08-11,10-Q,119.31,121.76,2.05,117.415,-1.59
2021-05-12,10-Q,92.926,97.582,5.01,98.289,5.77
2021-02-26,10-K,57.613,59.25,2.84,60.598,5.18
2020-11-12,10-Q,47.408,49.367,4.13,50.485,6.49
2020-08-12,10-Q,43.471,43.101,-0.85,43.376,-0.22
2020-05-13,10-Q,35.002,35.161,0.46,38.153,9.0
2020-02-28,10-K,38.313,39.564,3.26,36.701,-4.21
2019-11-06,10-Q,50.727,51.076,0.69,50.294,-0.85
2019-08-07,10-Q,46.783,47.623,1.8,44.264,-5.39
2019-05-08,10-Q,51.129,51.256,0.25,49.724,-2.75
2019-02-28,10-K,54.508,54.328,-0.33,53.105,-2.58
2018-11-07,10-Q,57.344,57.263,-0.14,55.459,-3.29
2018-08-08,10-Q,57.203,56.289,-1.6,54.247,-5.17
2018-05-09,10-Q,55.332,56.338,1.82,57.335,3.62
2018-02-28,10-K,57.341,59.209,3.26,60.919,6.24
2017-11-08,10-Q,50.293,49.264,-2.05,47.887,-4.78
2017-08-09,10-Q,49.466,48.947,-1.05,49.111,-0.72
2017-05-10,10-Q,50.057,49.472,-1.17,48.26,-3.59
2017-02-28,10-K,53.469,54.699,2.3,52.067,-2.62
2016-11-09,10-Q,48.938,50.229,2.64,50.832,3.87
2016-08-10,10-Q,44.122,44.122,0.0,42.58,-3.5
2016-05-11,10-Q,39.802,39.66,-0.36,38.339,-3.68
2016-02-26,10-K,33.139,32.625,-1.55,35.627,7.51
2015-11-12,10-Q,32.957,33.384,1.3,34.354,4.24
2015-08-12,10-Q,36.405,36.991,1.61,37.471,2.93
2015-05-13,10-Q,39.363,40.041,1.72,38.798,-1.44
2015-02-27,10-K,37.667,37.747,0.21,37.667,0.0
2014-11-12,10-Q,42.341,42.413,0.17,42.675,0.79
2014-08-13,10-Q,41.442,41.205,-0.57,42.689,3.01
2014-05-14,10-Q,41.497,40.886,-1.47,40.251,-3.0
2014-02-28,10-K,39.086,38.557,-1.35,39.016,-0.18
2013-11-06,10-Q,41.791,41.343,-1.07,40.478,-3.14
