Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2004-05-07,10-Q,17.382,17.195,-1.08,16.837,-3.13
2004-02-24,10-K,18.978,18.917,-0.32,19.369,2.06
2003-11-07,10-Q,17.336,17.152,-1.06,16.95,-2.23
2003-08-12,10-Q,16.94,16.792,-0.87,16.847,-0.55
2003-05-15,10-Q,16.515,16.928,2.5,17.287,4.68
2003-02-27,10-K,15.972,16.05,0.49,16.112,0.88
2002-11-13,10-Q,16.353,16.596,1.49,16.507,0.94
2002-08-12,10-Q,17.276,16.848,-2.48,16.832,-2.57
2002-05-14,10-Q,17.437,17.311,-0.73,17.417,-0.11
2002-03-27,10-K,16.402,16.355,-0.29,16.664,1.59
2001-11-14,10-Q,15.247,14.789,-3.01,14.943,-1.99
2001-08-13,10-Q,15.572,15.329,-1.56,15.42,-0.98
2001-05-15,10-Q,13.901,14.085,1.32,14.126,1.62
2001-04-02,10-K,13.888,14.084,1.41,14.087,1.44
2000-11-14,10-Q,12.416,12.575,1.28,13.257,6.78
2000-08-14,10-Q,11.934,11.822,-0.94,11.397,-4.5
2000-05-15,10-Q,12.16,11.851,-2.54,11.917,-1.99
2023-02-16,10-K,91.66,93.25,1.73,91.26,-0.44
